,Price,Serviced,Newly Built,Furnished,Bedrooms,Bathrooms,Toilets,Duplex,Terraced,Detached,Penthouse,Apartment,House,State,Area,Microlocation,Area Dummy
2684,3500000,0,0,1,5,6,6,1,0,1,0,0,1,Lagos,Ikeja,In An Estate Off Adeniyi Jones Ikeja Adeniyi Jones,
2685,1200000,0,0,1,2,3,3,1,0,1,0,0,1,Lagos,Ogba,Aguda Ogba Aguda(ogba),
2686,2000000,0,0,1,3,4,4,1,0,1,0,0,1,Lagos,Ikosi,Magodo Gra Phase 2 Kosofe,
2687,1200000,0,0,0,2,2,2,0,0,1,0,0,1,Lagos,Ikeja,Ikeja,
2688,2500000,0,1,1,4,5,5,1,0,1,0,0,1,Lagos,Gbagada,Phase 1,
2689,2500000,0,0,1,5,4,5,1,0,1,0,0,1,Lagos,Ojodu,Omole 2 Omole Phase 2,
2690,2500000,0,0,0,9,9,9,1,0,1,0,0,1,Lagos,Egba,Abule Egba Abule Egba Abule,
2691,6000000,0,1,0,5,5,6,1,0,1,0,0,1,Lagos,Ikeja,"Off Oduduway,gra,ikejaikeja Ikeja Gra",
2692,3500000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Chevy View Estate Chevron,
2693,2000000,0,1,0,5,5,6,1,0,1,0,0,1,Lagos,Ajah,Crown Estate Crown Estate,
2694,2500000,0,0,1,5,6,6,1,0,1,0,0,1,Lagos,Ojodu,Omole Phase 2,
2695,2500000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Ojodu,Omole Ph2 Estate Off Otedola Estate Berger. Omole Phase 2,
2696,700000,0,0,1,2,3,3,1,0,1,0,0,1,Lagos,Ogba,Obawole Ogba Ogba Bus Stop,
2697,1500000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Ojodu,"Opic Estate Isheri North Via Berger, Beachland Estate. Isheri North",
2698,4000000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Ikeja,Adeniyi Jones Ikeja Lagos Off Allen. Adeniyi Jones,
2699,3000000,0,0,1,5,6,6,1,0,1,0,0,1,Lagos,Ikosi,Magodo Gra Phase 2 Magodo Gra Phase 2 Kosofe,
2700,1300000,0,0,0,3,3,3,1,0,1,0,0,1,Lagos,Okota,Ago Palace,
2701,4000000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Osapa London Osapa London,
2702,1750000,0,0,1,4,5,5,1,0,1,0,0,1,Lagos,Ojodu,Omole Phase 1,
2703,1200000,0,0,1,2,3,3,1,0,1,0,0,1,Lagos,Ojodu,Omole Phase 2,
2704,2000000,0,1,0,3,3,4,1,0,1,0,0,1,Lagos,Gbagada,Medina,
2705,2500000,0,1,1,2,3,3,1,0,1,0,0,1,Lagos,Ikeja,Inside An Estate Off Adeniyi Jones Ikeja Adeniyi Jones,
2706,2500000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Ajah,Value County Ogidon Bus Stop Sangotedo,
2707,10000000,0,1,1,4,5,5,1,0,1,0,0,1,Lagos,Ikoyi,Abacha Estate Ikoyi Osborne Abacha Estate,
2708,3000000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,"Off Orchid Hotel Road, By Chervon Alt Route Chevron",
2709,4000000,1,1,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Ikota Ikota,
2710,2000000,0,0,1,4,5,5,1,0,1,0,0,1,Lagos,Ojodu,Magodo Gra Phase 1,
2711,5500000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Off Providence Lekki Phase 1,
2712,2500000,0,0,0,3,3,4,1,0,1,0,0,1,Lagos,Ojodu,Omole Ph1 Estate Ojodu. Omole Phase 1,
2713,8000000,0,1,0,5,5,6,1,0,1,0,0,1,Lagos,Ikeja,Off Lsaac John Ikeja Gra,
2714,4500000,0,1,1,5,6,6,1,0,1,0,0,1,Lagos,Lekki,Chevron Lekki Chevron,
2715,1200000,0,1,0,2,2,3,1,0,1,0,0,1,Lagos,Ogba,Behind Excellence Hotel Ogba Aguda Bus Stop. Aguda(ogba),
2716,3000000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Ogudu,Anthony Lagos Via Maryland Off Ojota. Anthony Village,
2717,2500000,0,0,0,4,5,5,1,0,1,0,0,1,Lagos,Lekki,Silicon Court Igbo Efon,
2718,1000000,0,0,0,4,4,4,1,0,1,0,0,1,Lagos,Isolo,Bucknor,
2719,2000000,0,1,0,3,3,3,1,0,1,0,0,1,Lagos,Ogba,Ogba Oke Ira Off Ajayi Road. Oke Ira,
2720,850000,0,0,0,4,4,4,0,0,1,0,0,1,Lagos,Alimosho,Valley View Estate Close To Cement On Ur Way To Ikeja Akowonjo,
2721,4000000,0,1,1,5,6,6,1,0,1,0,0,1,Lagos,Lekki,Chevron,
2722,2500000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Ojodu,Omole Ph1 Ojodu Along Ogunusi Road Via Grammar School. Omole Phase 1,
2723,1000000,0,0,0,4,4,4,1,0,1,0,0,1,Lagos,Alimosho,Santos Layout Close To The Shasha Roundabout Akowonjo,
2724,3500000,0,0,1,4,4,4,1,0,1,0,0,1,Lagos,Lekki,Idado,
2725,750000,0,1,1,2,3,3,1,0,1,0,0,1,Lagos,Ojodu,Unity Estate,
2726,3500000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Ikota,
2727,8000000,0,0,0,6,6,6,1,0,1,0,0,1,Lagos,Ilupeju,Palmgrove Estate Coker Road,
2728,2500000,0,0,0,2,2,2,0,0,1,0,0,1,Lagos,Ilupeju,Palmgrove Estate Ikorodu Road(ilupeju),
2729,4000000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki, Lekki Phase 2,
2730,3800000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Lafiaji Chevron,
2731,4500000,1,0,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,"Off Conservation Road, Lafiaji Chevron",
2732,4500000,0,0,0,5,6,6,1,0,1,0,0,1,Lagos,Lekki,Oral Estate Lekki Phase 2,
2733,3500000,0,1,0,4,5,5,1,0,1,0,0,1,Lagos,Lekki,Lafiaji,
2734,6500000,0,0,0,3,4,5,1,0,1,0,0,1,Lagos,Lekki,Lekki Phase 1 Lekki Phase 1,
2735,3500000,0,1,0,4,5,5,1,0,1,0,0,1,Lagos,Lekki,Lafiaji,
2736,4000000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki, Lekki Phase 2,
2737,2800000,0,1,0,4,5,5,1,0,1,0,0,1,Lagos,Lekki,Ikota,
2738,3200000,0,0,0,4,4,4,1,0,1,0,0,1,Lagos,Lekki,Lekki Phase 1 Lekki Phase 1,
2739,4000000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki, Lekki Phase 2,
2740,3500000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Ologolo Ologolo,
2741,5500000,0,0,0,5,6,6,1,0,1,0,0,1,Lagos,Lekki,Ikate Ikate,
2742,4500000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Lekki Phase 1 Lekki Phase 1,
2743,3200000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,.lafiaji Chevron,
2744,4000000,0,1,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki, Chevron,
2745,3500000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki, Idado,
2746,4000000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki, Lekki Phase 2,
2747,4000000,0,1,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Lekki (idado) Idado,
2748,4500000,0,0,0,4,5,5,1,0,1,0,0,1,Lagos,Lekki,Ikate Ikate,
2749,3000000,0,0,0,4,5,5,1,0,1,0,0,1,Lagos,Lekki,Osapa London Osapa London,
2750,2000000,0,1,1,3,3,3,1,0,1,0,0,1,Lagos,Gbagada,Atunrase Atunrase Medina,
2751,1500000,0,0,0,3,3,3,1,0,1,0,0,1,Lagos,Ogudu,. Ogudu Gra,
2752,3500000,1,1,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Saki Close Osapa London,
2753,4500000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Lekki Phase 1,
2754,5000000,0,1,0,5,6,6,1,0,1,0,0,1,Lagos,Lekki,Lekki Phase 1 Lekki Phase 1,
2755,5500000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Off Admiralty Way Lekki Phase 1,
2756,6000000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Lekki Phase 1,
2757,5500000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Lekki Phase 1,
2758,7000000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Lekki Phase 1,
2759,3500000,0,1,0,4,5,5,1,0,1,0,0,1,Lagos,Lekki,Illasan Ilasan,
2760,4500000,1,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Ikate,
2761,6000000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Ikeja,Remi Fani Kayode Ikeja Gra,
2762,3000000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Agungi,
2763,3000000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Ajah,Olokonla,
2764,8000000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Lekki Phase 1,
2765,4500000,0,0,0,3,3,4,1,0,1,0,0,1,Lagos,Lekki,Lekki Phase 1,
2766,5500000,0,1,0,4,5,5,1,0,1,0,0,1,Lagos,Lekki,Chevron Lekki Phase 2,
2767,8000000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Nicon Town,
2768,3000000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Lekki Phase 1,
2769,5000000,0,1,1,3,3,3,1,0,1,0,0,1,Lagos,Lekki,Lekki Phase 1,
2770,10000000,0,1,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Osapa London,
2771,3000000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Agungi,
2772,2300000,0,1,0,3,3,4,0,0,1,0,0,1,Lagos,Gbagada,Estate Millenuim Ups,
2773,3500000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Victoria Island,Oniru Victoria,
2774,8000000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Lekki Phase 1,
2775,5500000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Lekki Phase 1,
2776,10500000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Lekki Phase 1,
2777,5000000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Off Admiralty Way Lekki Phase 1,
2778,7000000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Off Admiralty Way; Lekki Phase 1,
2779,3700000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Osapa London,
2780,4000000,0,1,0,4,5,5,1,0,1,0,0,1,Lagos,Lekki,Chevron Lekki Phase 2,
2781,8000000,0,1,0,8,9,9,1,0,1,0,0,1,Lagos,Lekki,Second Roundabout Lekki Phase 1,
2782,3200000,0,0,0,4,4,4,1,0,1,0,0,1,Lagos,Ajah,Divine Homes Thomas Estate,
2783,2800000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Ikota,
2784,10000000,0,0,0,5,4,5,1,0,1,0,0,1,Lagos,Ikoyi,Parkview Estate,
2785,7000000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Lekki Phase 1,
2786,3000000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Osapa London,
2787,4000000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Agungi,
2788,4000000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Osapa London,
2789,3500000,0,1,0,4,5,5,1,0,1,0,0,1,Lagos,Lekki,Agungi Lekki Phase 2,
2790,5500000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Ikoyi,Awolowo Road,
2791,3500000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Agungi,
2792,3000000,0,1,0,4,4,6,1,0,1,0,0,1,Lagos,Lekki,Chevron,
2793,4500000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Idado,
2794,6500000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Lekki Phase 1,
2795,7000000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Ikoyi,Osborne Foreshore Estate,
2796,10000000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Nicon Town,
2797,6000000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Lekki Phase 1,
2798,4000000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Chevron,
2799,1700000,0,0,0,4,4,4,0,0,1,0,0,1,Lagos,Ajah,Budo Hopistal Thomas Estate,
2800,1800000,1,0,0,4,4,5,1,0,1,0,0,1,Lagos,Ajah,Crown Estate,
2801,6000000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Lekki Phase 1,
2802,5000000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Osapa London,
2803,5000000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Lekki Phase 1,
2804,3500000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Lekki Phase 1,
2805,2800000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Ajah,Thomas Estate,
2806,6000000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Ikoyi,Banana Island,
2807,3500000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Lekki Phase 1,
2808,3000000,0,1,0,4,4,4,1,0,1,0,0,1,Lagos,Lekki,"Off Orchid Hotel Road, Eleganza Bus Stop By Chevron Toll Gate Lekki Lagos Lekki Phase 2",
2809,5000000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Ikoyi,Dolphin Estate,
2810,6500000,0,1,0,5,5,6,1,0,1,0,0,1,Lagos,Victoria Island,Oniru Victoria,
2811,1800000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Ajah,Sangotedo Shoprite Sangotedo,
2812,5000000,0,1,1,4,5,5,1,0,1,0,0,1,Lagos,Lekki,"Eleganza Bus Stop, Orchid Hotel Road By Chevron Toll Gate. Lekki Phase 2",
2813,4000000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Eru Ifa Ikate,
2814,3000000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Agungi Agungi,
2815,3000000,1,0,0,4,4,5,0,0,1,0,0,1,Lagos,Lekki,Lekki Phase 1,
2816,5500000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Lekki Phase 1,
2817,4000000,0,1,0,5,6,6,1,0,1,0,0,1,Lagos,Lekki,"Ikota Villa Estate, Behind Mega Chicken, Lekki Lagos. Ikota",
2818,5000000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Lekki Phase 1,
2819,4500000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Osapa London,
2820,6000000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Osapa London,
2821,2500000,0,0,0,3,3,4,1,0,1,0,0,1,Lagos,Lekki,Lekki Phase 1,
2822,2500000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Chevron,
2823,6000000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Lekki Phase 1,
2824,6000000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Lekki Phase 1,
2825,6000000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Lekki Phase 1,
2826,2500000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Ajah,Graceland Estate,
2827,3500000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Agungi,
2828,6500000,0,0,0,5,5,6,0,0,1,0,0,1,Lagos,Lekki,Lekki Phase 1,
2829,2000000,0,1,0,3,3,4,1,0,1,0,0,1,Lagos,Gbagada,Medina Estate Medina,
2830,2500000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Ajah,Thomas Estate,
2831,4500000,1,0,0,4,4,6,1,0,1,0,0,1,Lagos,Lekki,Lekki Phase 1,
2832,3500000,0,0,0,3,3,4,0,0,1,0,0,1,Lagos,Lekki,Pinnock Beach Estate Osapa London,
2833,2300000,0,0,0,4,4,5,0,0,1,0,0,1,Lagos,Ajah,Peninsula Estate,
2834,6000000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Freedom Way Lekki Phase 1,
2835,5500000,1,1,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Osapa London,
2836,4500000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Lekki Phase 1,
2837,4000000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Osapa London,
2838,5000000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Chevron,
2839,5500000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Lekki Phase 1,
2840,5000000,0,0,0,4,4,4,1,0,1,0,0,1,Lagos,Lekki,Chisco Ikate,
2841,1500000,1,1,1,4,4,5,1,0,1,0,0,1,Lagos,Ajah,Diamond Estate Off Lekki Epe Expressway,
2842,6000000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Victoria Island,Oniru Victoria,
2843,4700000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Chevron,
2844,1300000,0,0,0,2,2,3,0,0,1,0,0,1,Lagos,Gbagada,Medina Estate Medina,
2845,4500000,0,1,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Ikate,
2846,1800000,1,0,0,4,4,5,1,0,1,0,0,1,Lagos,Ajah,Crown Estate,
2847,1600000,1,0,0,4,4,5,0,0,1,0,0,1,Lagos,Ajah,Crown Estate,
2848,6000000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Lekki Phase 1,
2849,7000000,1,1,1,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Off Admiralty Way Lekki Phase 1,
2850,3000000,0,1,0,4,6,5,1,0,1,0,0,1,Lagos,Lekki,Emcel Court Ikota Gra Lekki Ikota,
2851,5000000,0,1,1,5,6,6,1,0,1,0,0,1,Lagos,Ojodu,Omole Omole Phase 2,
2852,6500000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Lekki Lekki Phase 1,
2853,5000000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Lekki Lekki Phase 1,
2854,3500000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Chevron Drive Chevron,
2855,8000000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Off Admiralty Way Lekki Phase 1,
2856,2500000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Isolo,Ajao Estate Isolo. Lagos Mainland Ajao Estate,
2857,6000000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Lekki,
2858,3500000,0,0,0,5,5,5,1,0,1,0,0,1,Lagos,Ikeja, Adeniyi Jones,
2859,3800000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Lekki Osapa London,
2860,1500000,0,1,1,1,1,2,1,0,1,0,1,1,Lagos,Ikeja,Oregun,
2861,6000000,0,0,0,3,2,2,0,0,1,0,0,1,Lagos,Ikoyi,Ikoyi,
2862,4000000,0,0,0,5,5,5,1,0,1,0,0,1,Lagos,Isolo,Ikeja Off Allen Avenue. Lagos Mainland,
2863,3250000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Lekki Chevron,
2864,10000000,1,1,1,5,5,6,1,0,1,0,0,1,Lagos,Ikeja,Adeyemo Alakija,
2865,3500000,0,0,0,5,0,0,1,0,1,0,0,1,Lagos,Yaba,Community Road Akoka,
2866,4000000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Lekki Lekki Phase 1,
2867,4500000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Lekki Lekki Phase 1,
2868,3500000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Chevron Chevron,
2869,3500000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Lekki Lekki Phase 1,
2870,4000000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Ikeja,Omodara Street Opebi,
2871,3300000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Lekki Osapa London,
2872,10000000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Lekki Lekki Phase 1,
2873,8500000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki, Lekki Phase 1,
2874,6000000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Lekki Lekki Phase 1,
2875,3100000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Lekki Igbo Efon,
2876,3000000,0,0,0,5,4,4,1,0,1,0,0,1,Lagos,Ikeja,Ladipo Kuku Allen Avenue,
2877,4000000,1,0,0,4,4,5,1,0,1,0,0,1,Lagos,Ikeja,Rev. Ogunjobi Street Ikeja Gra,
2878,4500000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Lekki Lekki Phase 1,
2879,4500000,0,1,0,4,4,4,1,0,1,0,0,1,Lagos,Shomolu,Tarffice Light Illupaju Onipanu,
2880,1500000,0,1,0,4,4,4,1,0,1,0,0,1,Lagos,Gbagada,Gbagada,
2881,3700000,0,0,1,4,5,5,1,0,1,0,0,1,Lagos,Lekki,Vgc Vgc,
2882,3500000,0,0,1,4,5,5,1,0,1,0,0,1,Lagos,Lekki,Vgc Vgc,
2883,7500000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Ikoyi,At Onikoyi Lane Parkview Estate,
2884,2500000,0,1,0,3,2,3,1,0,1,0,0,1,Lagos,Ikeja,Off Allen Avenue Allen Avenue,
2885,7000000,0,0,0,5,6,7,1,0,1,0,0,1,Lagos,Ikeja,Shonibare Estate Maryland,
2886,2000000,0,1,1,4,5,5,1,0,1,0,0,1,Lagos,Ajah,Off Mobil Estate Rd Ilaje,
2887,4000000,0,0,0,4,3,5,1,0,1,0,0,1,Lagos,Lekki,Off Hakeem Dickson Lekki Phase 1,
2888,3500000,1,0,1,4,4,5,1,0,1,0,0,1,Lagos,Ikeja,Mende Maryland,
2889,10000000,0,0,0,3,3,4,1,0,1,0,0,1,Lagos,Ikoyi,Osborne Estate Ikoyi Lagos Osborne Foreshore Estate,
2890,1300000,0,0,0,3,3,4,1,0,1,0,0,1,Lagos,Ogba,Ogba Oke Ira Off Ajayi Road. Oke Ira,
2891,5000000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Ojodu,Ifeanyi Ubah Off Otedola Estate. Omole Phase 2,
2892,2000000,0,1,0,3,3,4,1,0,1,0,0,1,Lagos,Gbagada,Off Adeola Street Medina,
2893,850000,0,1,0,3,2,3,0,0,1,0,0,1,Lagos,Alimosho,Alimosho,
2894,6000000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Ikoyi,Raymond Njoku Street Ikoyi S.w,
2895,4500000,0,0,0,4,4,6,1,0,1,0,0,1,Lagos,Lekki,Off Admiralty Way Lekki Phase 1,
2896,4500000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,. Ikate,
2897,5500000,0,1,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Off Admiralty Way Lekki Phase 1,
2898,2500000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Ikosi,Magodo Kosofe,
2899,3500000,0,0,0,4,4,4,1,0,1,0,0,1,Lagos,Lekki,Oral Estate Ikota,
2900,5500000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Off Admiralty Way Lekki Phase 1,
2901,4000000,0,0,0,4,4,5,0,0,1,0,0,1,Lagos,Ajah,Royal Garden Thomas Estate,
2902,3000000,0,0,0,5,6,6,1,0,1,0,0,1,Lagos,Gbagada,"Off Sadia Estate, Gbagada Soluyi",
2903,1000000,0,0,0,2,3,3,1,0,1,0,0,1,Lagos,Ajah,Thomas Estate,
2904,2000000,0,0,0,5,6,6,1,0,1,0,0,1,Lagos,Ikosi,"Off Cmd Road, Ikosi Gra, Magodo Cmd Road Kosofe",
2905,1500000,0,1,0,3,4,4,1,0,1,0,0,1,Lagos,Gbagada,Off Ifako Gbagada Estate Gbagada Ifako Gbagada,
2906,8000000,0,1,1,4,4,5,1,0,1,0,0,1,Lagos,Ikeja,Ikeja Gra,
2907,1700000,0,1,0,3,3,4,1,0,1,0,0,1,Lagos,Gbagada,"Off Ramatu Street, Medina Estate Gbagada Atunrase Medina",
2908,1600000,0,1,0,4,6,6,0,0,1,0,0,1,Lagos,Ajah, Sangotedo,
2909,3000000,0,0,0,3,3,4,1,0,1,0,0,1,Lagos,Lekki,Lekki Lekki Phase 1,
2910,3500000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Lekki Lekki Phase 1,
2911,7000000,0,1,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Lekki Phase 1,
2912,8000000,0,0,0,5,5,5,1,0,1,0,0,1,Lagos,Lekki,Lekki Phase 1,
2913,2800000,0,0,0,4,4,5,0,0,1,0,0,1,Lagos,Lekki,Lekki Lekki Phase 1,
2914,8000000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Pinnock Beach Estate Osapa London,
2915,3300000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Osapa Osapa London,
2916,10000000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Victoria Island,Oniru Oniru Victoria,
2917,4000000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Ikoyi,Osborne Osborne Foreshore Estate,
2918,7500000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Victoria Island,Oniru Oniru Victoria,
2919,4500000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Victoria Island,Oniru Oniru Victoria,
2920,2500000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Ajah,Eden Garden Estate,
2921,8000000,0,1,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Lekki Lekki Phase 1,
2922,4500000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Ikate Ikate,
2923,6000000,0,0,0,3,3,4,1,0,1,0,0,1,Lagos,Lekki,Orchid Way Ikota,
2924,3500000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Lekki Oral Estate,
2925,2500000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Orchid Way Ikota,
2926,3500000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Lekki Oral Estate,
2927,4000000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Elegushi Ikate,
2928,6000000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Lekki Lekki Phase 1,
2929,3000000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Ikota Villa Ikota,
2930,3000000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Chevron,
2931,3500000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Bera Estate Chevron,
2932,3500000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Lekki Ikota,
